,0,1,2
92,0.002864312,0.002862496,0.002873679
93,0.002876236,0.002876989,0.00287358
94,0.00286259,0.002861475,0.002873683
95,0.002880045,0.002888281,0.002873464
96,0.00287001,0.002866019,0.002873657
97,0.002874135,0.002870306,0.002873624
98,0.002870429,0.002866007,0.002873655
99,0.002865593,0.002863072,0.002873676
100,0.002877728,0.002874226,0.002873586
101,0.00289031,0.002879623,0.002873443
102,0.00286113,0.002863619,0.002873682
103,0.00286436,0.002862348,0.002873679
104,0.002878208,0.00287534,0.002873576
105,0.002861976,0.002864593,0.00287368
106,0.002882107,0.002894623,0.002873378
107,0.002877952,0.002882442,0.00287353
108,0.002898939,0.002890405,0.002873241
109,0.002871896,0.002866916,0.002873646
110,0.002873014,0.002868479,0.002873637
111,0.002871982,0.002866739,0.002873646
112,0.002881571,0.002878598,0.002873532
113,0.002883789,0.002902369,0.00287326
114,0.002871687,0.002867609,0.002873645
115,0.002864392,0.002862285,0.002873679
116,0.002873324,0.002871935,0.002873622
117,0.002864777,0.002866007,0.002873672
118,0.00287505,0.002869821,0.002873621
119,0.002874581,0.002869594,0.002873625
120,0.002875015,0.00287332,0.002873607
121,0.002889043,0.002899672,0.002873248
122,0.002909893,0.002896513,0.002872997
123,0.0028619,0.002861805,0.002873684
124,0.002868544,0.00286667,0.00287366
125,0.002892746,0.002883997,0.002873381
126,0.0028619,0.002864323,0.00287368
127,0.002874189,0.002870704,0.002873623
128,0.002861514,0.002861134,0.002873684
129,0.002876634,0.002874072,0.002873593
130,0.00287191,0.002865502,0.00287365
131,0.002871477,0.002864186,0.002873654
132,0.002872323,0.002868792,0.002873639
133,0.002892177,0.002904687,0.00287314
134,0.002905701,0.00289327,0.002873107
135,0.002888039,0.002897029,0.002873293
136,0.002902085,0.002930103,0.002872508
137,0.002889624,0.002894986,0.002873302
138,0.002864374,0.002862922,0.002873679
139,0.002863313,0.002867107,0.002873673
140,0.002862271,0.002862795,0.002873682
141,0.00288009,0.002884878,0.002873495
142,0.002863846,0.002863398,0.002873679
143,0.002863288,0.002864428,0.002873678
144,0.002862855,0.002863539,0.00287368
145,0.002874898,0.002881273,0.002873558
146,0.00286195,0.002861724,0.002873684
147,0.002873516,0.002870525,0.002873627
148,0.002872576,0.002869364,0.002873636
149,0.002888345,0.002903992,0.002873192
150,0.002878307,0.002876786,0.002873567
151,0.002876388,0.002870505,0.002873611
152,0.002873196,0.002876399,0.0028736
153,0.002864739,0.002862931,0.002873678
154,0.002874921,0.002869887,0.002873622
155,0.002876877,0.002875891,0.002873582
156,0.002868753,0.002866007,0.002873661
157,0.002862036,0.002864225,0.00287368
158,0.00286182,0.002862333,0.002873683
159,0.002865965,0.002863614,0.002873674
160,0.002864348,0.002863147,0.002873678
161,0.002862477,0.002866007,0.002873676
162,0.002873528,0.002870438,0.002873627
163,0.002876529,0.002876696,0.00287358
164,0.002879831,0.002876487,0.002873558
165,0.002869745,0.002867345,0.002873654
166,0.002870578,0.002881568,0.002873577
167,0.002873683,0.002875093,0.002873605
168,0.002878761,0.002893242,0.002873419
169,0.00287475,0.002870801,0.002873619
170,0.002872185,0.002868442,0.002873641
171,0.002872864,0.002870276,0.002873631
172,0.002889239,0.002886635,0.002873397
173,0.002877854,0.002878613,0.002873559
174,0.002882845,0.002893167,0.002873389
175,0.00286241,0.002861791,0.002873683
176,0.002875594,0.002871937,0.00287361
177,0.002873549,0.002867594,0.002873636
178,0.002873661,0.002868963,0.002873632
179,0.002872479,0.002870707,0.002873631
180,0.002872881,0.002866558,0.002873643
181,0.002890416,0.002927433,0.002872721
182,0.002887454,0.002873859,0.002873507
183,0.002874196,0.002871455,0.00287362
184,0.002875034,0.002870955,0.002873617
185,0.002861072,0.002862321,0.002873684
186,0.002887624,0.002881147,0.00287346
187,0.002874867,0.002876221,0.002873592
188,0.002876068,0.002873203,0.002873601
189,0.002875608,0.002877495,0.00287358
190,0.002872639,0.00286678,0.002873643
191,0.002879868,0.002874963,0.002873567
192,0.002892343,0.002894218,0.002873281
193,0.002872041,0.002865904,0.002873648
194,0.00290429,0.00294741,0.002872012
195,0.002892031,0.002913422,0.002872993
196,0.002867092,0.002866437,0.002873666
197,0.002873863,0.0028692,0.00287363
198,0.002870619,0.002868712,0.002873647
199,0.002871023,0.002867139,0.00287365
200,0.002884321,0.002902996,0.002873246
201,0.002874228,0.002869509,0.002873627
202,0.00287193,0.002864869,0.002873651
203,0.002860798,0.002862362,0.002873684
204,0.002877177,0.002868518,0.002873613
205,0.002885242,0.002878683,0.0028735
206,0.002873117,0.002866017,0.002873643
207,0.002863491,0.002863364,0.00287368
208,0.002871722,0.00286614,0.002873649
209,0.002867078,0.002868202,0.002873661
210,0.002887734,0.00290763,0.002873141
211,0.002872761,0.002870418,0.002873631
212,0.002878177,0.002882711,0.002873527
213,0.002878212,0.002874901,0.002873579
214,0.002873857,0.002869971,0.002873627
215,0.002874662,0.002874009,0.002873605
216,0.002873387,0.002866936,0.002873639
217,0.002889961,0.002886299,0.002873392
218,0.002880707,0.002884908,0.00287349
219,0.002861455,0.002862229,0.002873684
220,0.002878174,0.002878871,0.002873555
221,0.002873095,0.002868595,0.002873636
222,0.002876184,0.002876395,0.002873583
223,0.002860281,0.002862444,0.002873684
224,0.002864877,0.002863194,0.002873677
225,0.002871865,0.002867675,0.002873644
226,0.002888631,0.00290033,0.002873243
227,0.00286557,0.002864533,0.002873674
228,0.002874691,0.002871902,0.002873615
229,0.00287332,0.002867484,0.002873638
230,0.002874894,0.00287352,0.002873606
231,0.00287079,0.002865271,0.002873655
232,0.002890322,0.002910909,0.002873058
233,0.002872426,0.002866718,0.002873644
234,0.002875837,0.002870046,0.002873616
235,0.002864605,0.002862851,0.002873678
236,0.002890737,0.002907272,0.002873115
237,0.002878642,0.002879346,0.002873549
238,0.00286185,0.002864376,0.00287368
239,0.002876358,0.002874838,0.002873591
240,0.002860426,0.002862306,0.002873684
241,0.002876392,0.002871428,0.002873607
242,0.002863194,0.002861762,0.002873682
243,0.002874651,0.002873642,0.002873607
244,0.002864825,0.00286227,0.002873678
245,0.002865032,0.002863091,0.002873677
246,0.002872311,0.002868199,0.002873641
247,0.00289345,0.002911647,0.002873009
248,0.002921901,0.00289238,0.002872813
249,0.002879309,0.002880161,0.002873538
250,0.002862732,0.002863438,0.002873681
251,0.002862528,0.002861529,0.002873683
252,0.002862208,0.002861569,0.002873683
253,0.002876891,0.002879989,0.002873556
254,0.002862199,0.002861722,0.002873683
255,0.002870795,0.002865146,0.002873655
256,0.002870429,0.002866611,0.002873653
257,0.002878902,0.002880917,0.002873536
258,0.002869382,0.002864683,0.002873662
259,0.002860328,0.002862288,0.002873684
260,0.00287276,0.002865676,0.002873645
261,0.00286543,0.002864078,0.002873675
262,0.002864702,0.002862379,0.002873679
263,0.002860219,0.002862501,0.002873684
264,0.002866132,0.002864905,0.002873672
265,0.002861201,0.002862207,0.002873684
266,0.002865382,0.002864704,0.002873674
267,0.002870302,0.002865938,0.002873656
268,0.002876059,0.002871211,0.00287361
269,0.002873849,0.002867553,0.002873635
270,0.002888796,0.002908836,0.00287311
271,0.002862056,0.002861865,0.002873683
272,0.002874895,0.002871707,0.002873615
273,0.002873619,0.002867756,0.002873636
274,0.002904464,0.00289097,0.002873153
275,0.002872581,0.002867421,0.002873642
276,0.002878156,0.002880684,0.002873543
277,0.002888111,0.002892074,0.002873352
278,0.002871794,0.002866622,0.002873648
279,0.002869382,0.002864086,0.002873663
280,0.002863844,0.002863185,0.002873679
281,0.0028619,0.002861972,0.002873683
282,0.00287903,0.002878299,0.002873553
283,0.002871985,0.002867391,0.002873645
284,0.002874203,0.002868865,0.002873629
285,0.002875754,0.002869431,0.002873618
286,0.002872693,0.002874191,0.002873615
287,0.002871379,0.002864846,0.002873653
288,0.002862242,0.002861778,0.002873683
289,0.002864443,0.002862488,0.002873679
290,0.002884062,0.002889848,0.002873415
291,0.00286281,0.002863765,0.00287368
292,0.002861439,0.002862676,0.002873683
293,0.002888024,0.002898044,0.00287328
294,0.002877073,0.002879268,0.00287356
295,0.002889062,0.002898405,0.002873265
296,0.002862053,0.002864446,0.00287368
297,0.002864838,0.002863585,0.002873677
298,0.002861007,0.002862121,0.002873684
299,0.002873592,0.002869102,0.002873632
300,0.002874013,0.002871282,0.002873621
301,0.002864816,0.002862182,0.002873678
302,0.0028718,0.00286834,0.002873643
303,0.00287718,0.002881359,0.002873544
304,0.002871632,0.002868187,0.002873644
305,0.002862986,0.00286449,0.002873679
306,0.002862688,0.002863942,0.00287368
307,0.002879452,0.002882633,0.002873519
308,0.002872633,0.002867941,0.00287364
309,0.002873883,0.002871807,0.00287362
310,0.002875695,0.002868603,0.002873622
311,0.002890146,0.002910623,0.002873065
312,0.002861439,0.00286167,0.002873684
313,0.00287285,0.002872231,0.002873623
314,0.002860935,0.002862106,0.002873684
315,0.002874048,0.002869378,0.002873628
316,0.002874942,0.002870024,0.002873621
317,0.00287355,0.002868577,0.002873634
318,0.002875718,0.002870254,0.002873616
319,0.002878383,0.002882545,0.002873527
320,0.002878644,0.002874382,0.002873579
321,0.002861733,0.002863019,0.002873683
322,0.002861458,0.00286206,0.002873684
323,0.002872841,0.002869722,0.002873633
324,0.002887788,0.002886847,0.00287341
325,0.002876096,0.002874396,0.002873595
326,0.00288047,0.002878275,0.002873543
327,0.002861729,0.002861638,0.002873684
328,0.002862538,0.002861599,0.002873683
329,0.00287502,0.002869212,0.002873623
330,0.002862315,0.002861727,0.002873683
331,0.002864819,0.002862791,0.002873678
332,0.002871733,0.002866225,0.002873649
333,0.002872483,0.002866651,0.002873644
334,0.002865147,0.002864922,0.002873674
335,0.002867016,0.002866728,0.002873665
336,0.002872879,0.00286565,0.002873645
337,0.002871463,0.002865896,0.002873651
338,0.00286213,0.002861786,0.002873683
339,0.002874736,0.002869226,0.002873625
340,0.00286234,0.002863749,0.002873681
341,0.002872024,0.002866018,0.002873648
342,0.002871725,0.002865548,0.00287365
343,0.002871628,0.002867111,0.002873647
344,0.002871508,0.002867602,0.002873646
345,0.002877298,0.002873143,0.002873594
346,0.002878075,0.002880563,0.002873544
347,0.00287454,0.002871045,0.002873619
